"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US (USW00093738)",,,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches),Next TAVG (Degrees Fahrenheit)
5263,,88,67,0,0,0,
5264,,89,66,0.01,0,0,
5265,,85,62,0,0,0,
5266,,89,61,0,0,0,
5267,,95,63,0,0,0,
5268,,92,70,0,0,0,
5269,,83,71,0.39,0,0,
5270,,84,73,0,0,0,
5271,,88,71,0.02,0,0,
5272,,91,72,0,0,0,
5273,,86,70,0.03,0,0,
5274,,91,65,0,0,0,
5275,,91,62,0.16,0,0,
5276,,79,59,0,0,0,
5277,,76,52,0,0,0,
5278,,78,46,0,0,0,
5279,,81,47,0,0,0,
5280,,82,50,0,0,0,
5281,,82,50,0,0,0,
5282,,78,51,0,0,0,
5283,,75,50,0,0,0,
5284,,72,47,0.06,0,0,
5285,,77,62,1.17,0,0,
5286,,70,49,0,0,0,
5287,,75,46,0,0,0,
5288,,79,51,0,0,0,
5289,,85,63,0.23,0,0,
5290,,68,48,0,0,0,
5291,,68,45,0,0,0,
5292,,76,45,0,0,0,
5293,,83,60,0.02,0,0,
5294,,84,61,0.53,0,0,
5295,,77,61,0.09,0,0,
5296,,70,50,0,0,0,
5297,,73,45,0.01,0,0,
5298,,70,45,0.01,0,0,
5299,,67,60,2.35,0,0,
5300,,81,64,0,0,0,
5301,,80,58,0.01,0,0,
5302,,81,52,0,0,0,
5303,,77,51,0,0,0,
5304,,52,42,0.08,0,0,
5305,,51,37,0.05,0,0,
5306,,62,45,0.03,0,0,
5307,,69,48,0,0,0,
5308,,61,41,0,0,0,
5309,,64,36,0,0,0,
5310,,59,30,0,0,0,
5311,,74,43,0,0,0,
5312,,70,53,0.26,0,0,
5313,,64,39,0,0,0,
5314,,67,37,0,0,0,
5315,,71,50,0.4,0,0,
5316,,72,52,0.03,0,0,
5317,,67,43,0,0,0,
5318,,65,39,0,0,0,
5319,,72,36,0,0,0,
5320,,79,46,0,0,0,
5321,,81,53,0,0,0,
5322,,70,57,0,0,0,
5323,,69,60,0,0,0,
5324,,69,58,0,0,0,
5325,,59,52,0.4,0,0,
5326,,52,42,4.26,0,0,
5327,,43,40,1,0,0,
5328,,54,39,0,0,0,
5329,,51,38,0,0,0,
5330,,52,35,0,0,0,
5331,,48,38,0,0,0,
5332,,51,33,0,0,0,
5333,,49,30,0,0,0,
5334,,47,27,0,0,0,
5335,,43,37,0,0,0,
5336,,55,39,0,0,0,
5337,,57,35,0,0,0,
5338,,66,31,0,0,0,
5339,,70,34,0,0,0,
5340,,70,47,0.19,0,0,
5341,,52,35,0.87,0,0,
5342,,46,30,0,0,0,
5343,,48,31,0,0,0,
5344,,53,34,0,0,0,
5345,,55,30,0,0,0,
5346,,53,33,0,0,0,
5347,,53,35,0,0,0,
5348,,54,35,0,0,0,
5349,,56,30,0,0,0,
5350,,59,28,0,0,0,
5351,,62,27,0,0,0,
5352,,46,33,0,0,0,
5353,,41,26,0,0,0,
5354,,55,24,0,0,0,
5355,,42,36,0.06,0,0,
5356,,48,29,0,0,0,
5357,,49,23,0,0,0,
5358,,54,23,0,0,0,
5359,,47,28,0,0,0,
5360,,56,29,0.02,0,0,
5361,,69,41,0,0,0,
5362,,71,48,0,0,0,
5363,,61,37,0,0,0,
5364,,45,26,0,0,0,
5365,,51,36,0.01,0,0,
5366,,62,42,0,0,0,
5367,,53,47,0.16,0,0,
5368,,63,48,0,0,0,
5369,,52,38,0.01,0,0,
5370,,45,35,0,0,0,
5371,,49,26,0,0,0,
5372,,53,21,0,0,0,
5373,,53,28,0,0,0,
5374,,48,43,0,0,0,
5375,,53,45,0.04,0,0,
5376,,58,31,0,0,0,
5377,,53,29,0,0,0,
5378,,52,32,0.5,0,0,
5379,,55,36,0.42,0,0,
5380,,42,32,0,0,0,
5381,,47,21,0,0,0,
5382,,38,23,0.2,0.2,0,
5383,,47,31,0,0,0,
5384,,39,31,1.41,1.1,0,
5385,,41,34,0.01,0,0,
5386,,41,31,0,0,0,
5387,,42,33,0.09,0.9,0,
5388,,40,29,0,0,0,
5389,,36,23,0,0,0,
5390,,43,28,0,0,0,
5391,,38,28,0,0,0,
5392,,39,21,0,0,0,
5393,,44,22,0,0,0,
5394,,45,28,0,0,0,
5395,,51,27,0,0,0,
5396,,45,24,0,0,0,
5397,,53,23,0,0,0,
5398,,50,26,0.02,0,0,
5399,,55,37,0,0,0,
5400,,45,31,0.02,0,0,
5401,,54,41,0,0,0,
5402,,57,43,0.01,0,0,
5403,,59,40,0.12,0,0,
5404,,40,35,0.63,0,0,
5405,,41,34,0.29,0,0,
5406,,44,37,0,0,0,
5407,,38,29,0,0,0,
5408,,56,29,0,0,0,
5409,,58,35,0,0,0,
5410,,48,29,0,0,0,
5411,,29,16,0,0,0,
5412,,26,9,0,0,0,
5413,,27,13,0.05,1.5,1,
5414,,22,12,0.03,0.3,1,
5415,,33,22,0,0,0,
5416,,39,20,0,0,0,
5417,,46,31,0.21,0,0,
5418,,70,35,0,0,0,
5419,,72,56,2,0,0,
5420,,59,29,0.32,0,0,
5421,,32,18,0.01,0.6,0,
5422,,30,13,0,0,0,
5423,,33,23,0.01,0,0,
5424,,36,23,0,0,0,
5425,,42,27,0,0,0,
5426,,46,28,0,0,0,
5427,,39,25,0,0,0,
5428,,42,32,0.19,0.3,0,
5429,,42,26,0,0,0,
5430,,45,17,0,0,0,
5431,,58,37,0.13,0,0,
5432,,57,39,0,0,0,
5433,,46,32,0.26,0.4,0,
5434,,50,30,0,0,0,
5435,,58,30,0.1,0,0,
5436,,38,29,0,0,0,
5437,,31,23,0,0,0,
5438,,43,18,0,0,0,
5439,,45,34,0.07,0,0,
5440,,39,24,0,0,0,
5441,,39,23,0,0,0,
5442,,33,27,0.06,0,0,
5443,,43,33,0.04,0,0,
5444,,51,31,0,0,0,
5445,,47,22,0,0,0,
5446,,44,26,0.71,0,0,
5447,,55,39,0.04,0,0,
5448,,45,37,0.01,0,0,
5449,,44,35,0,0,0,
5450,,37,29,0,0,0,
5451,,42,28,0,0,0,
5452,,43,27,0,0,0,
5453,,51,27,0.03,0,0,
5454,,38,33,0.92,3.3,2,
5455,,47,33,0,0,0,
5456,,49,35,0,0,0,
5457,,60,32,0,0,0,
5458,,62,26,0,0,0,
5459,,59,42,0,0,0,
5460,,58,40,1.16,0,0,
5461,,50,29,0,0,0,
5462,,45,31,0,0,0,
5463,,57,28,0,0,0,
5464,,61,35,0.03,0,0,
5465,,40,30,0,0,0,
5466,,37,31,0.46,0.8,0,
5467,,59,34,0,0,0,
5468,,52,34,0,0,0,
5469,,37,26,0,0.1,0,
5470,,48,25,0,0,0,
5471,,54,22,0,0,0,
5472,,42,27,0.05,0,0,
5473,,39,32,0.44,3.2,3,
5474,,49,31,0,0,0,
5475,,49,35,0,0,0,
5476,,49,30,0,0,0,
5477,,56,34,0,0,0,
5478,,60,30,0,0,0,
5479,,51,38,0.07,0,0,49
5480,49,64,36,0,0,0,41
5481,41,50,31,0,0,0,39
5482,39,52,24,0,0,0,37
5483,37,49,22,0.16,0,0,47
5484,47,66,37,0.1,0,0,48
5485,48,57,36,0,0,0,52
5486,52,71,39,0,0,0,66
5487,66,81,50,0,0,0,73
5488,73,85,59,0,0,0,76
5489,76,89,58,0,0,0,75
5490,75,86,55,0,0,0,63
5491,63,79,53,0.56,0,0,57
5492,57,70,40,0,0,0,56
5493,56,67,39,0,0,0,59
5494,59,64,55,0,0,0,63
5495,63,76,56,0,0,0,67
5496,67,77,55,0.06,0,0,66
5497,66,78,59,0.09,0,0,69
5498,69,78,51,1.2,0,0,54
5499,54,60,45,0,0,0,47
5500,47,55,39,0,0,0,46
5501,46,56,33,0,0,0,50
5502,50,61,45,0,0,0,57
5503,57,78,41,0,0,0,57
5504,57,64,45,0,0,0,54
5505,54,65,40,0,0,0,56
5506,56,70,40,0,0,0,56
5507,56,63,46,0.04,0,0,56
5508,56,61,53,0.09,0,0,56
5509,56,60,54,0,0,0,60
5510,60,70,46,0,0,0,55
5511,55,69,38,0,0,0,56
5512,56,68,42,0,0,0,55
5513,55,68,45,0,0,0,53
5514,53,63,44,0,0,0,54
5515,54,62,45,0.01,0,0,60
5516,60,65,57,1.02,0,0,60
5517,60,68,53,0.48,0,0,60
5518,60,76,52,0,0,0,67
5519,67,84,51,0.38,0,0,67
5520,67,77,63,0.32,0,0,61
5521,61,64,41,0,0,0,51
5522,51,61,37,0,0,0,49
5523,49,65,32,0,0,0,64
5524,64,85,52,0,0,0,75
5525,75,82,63,0,0,0,72
5526,72,83,58,0,0,0,65
5527,65,68,59,0.09,0,0,63
5528,63,74,59,0.04,0,0,71
5529,71,81,66,0,0,0,74
5530,74,84,67,0,0,0,77
5531,77,87,66,0,0,0,73
5532,73,81,63,0.49,0,0,60
5533,60,63,46,0,0,0,53
5534,53,66,43,0,0,0,59
5535,59,73,46,0,0,0,59
5536,59,69,42,0,0,0,65
5537,65,83,54,0.22,0,0,75
5538,75,89,65,0,0,0,79
5539,79,90,68,0.15,0,0,77
5540,77,89,64,0,0,0,79
5541,79,90,67,0,0,0,78
5542,78,84,68,0.73,0,0,72
5543,72,81,66,0.19,0,0,68
5544,68,75,55,0,0,0,65
5545,65,78,51,0,0,0,67
5546,67,71,62,0.66,0,0,67
5547,67,70,65,0.82,0,0,70
5548,70,80,63,0,0,0,72
5549,72,80,62,0.18,0,0,73
5550,73,81,68,0.98,0,0,73
5551,73,84,66,0,0,0,78
5552,78,89,65,0,0,0,76
5553,76,86,67,0.31,0,0,70
5554,70,79,61,0,0,0,71
5555,71,82,57,0,0,0,72
5556,72,84,62,0,0,0,77
5557,77,87,66,0,0,0,72
5558,72,74,65,0.21,0,0,69
5559,69,77,63,0,0,0,70
5560,70,79,60,0,0,0,71
5561,71,83,57,0,0,0,74
5562,74,86,63,0,0,0,76
5563,76,86,68,0.09,0,0,78
5564,78,90,69,0,0,0,79
5565,79,92,67,0.01,0,0,78
5566,78,90,67,0.27,0,0,73
5567,73,80,67,0,0,0,76
5568,76,88,68,0.19,0,0,76
5569,76,87,63,0,0,0,77
5570,77,86,68,0,0,0,76
5571,76,83,71,0.01,0,0,77
5572,77,83,73,0.09,0,0,76
5573,76,86,71,0.62,0,0,79
5574,79,89,74,0,0,0,81
5575,81,88,73,0,0,0,82
5576,82,92,73,0,0,0,80
5577,80,90,70,0.08,0,0,76
5578,76,87,70,0.11,0,0,78
5579,78,86,70,0,0,0,80
5580,80,89,74,0,0,0,77
5581,77,87,69,3.71,0,0,71
5582,71,75,67,1.14,0,0,74
5583,74,84,69,0.01,0,0,79
5584,79,89,73,0,0,0,82
5585,82,93,70,0,0,0,84
5586,84,94,74,0,0,0,85
5587,85,94,74,0,0,0,85
5588,85,96,73,0,0,0,86
5589,86,95,77,0,0,0,83
5590,83,92,75,0,0,0,81
5591,81,90,71,0.13,0,0,78
5592,78,89,71,0.22,0,0,79
5593,79,86,72,0,0,0,77
5594,77,84,69,0,0,0,72
5595,72,79,62,0,0,0,72
5596,72,83,58,0,0,0,72
5597,72,84,65,0.92,0,0,74
5598,74,84,66,0.09,0,0,72
5599,72,81,62,0,0,0,72
5600,72,82,60,0,0,0,71
5601,71,79,63,0.14,0,0,74
5602,74,85,68,0.07,0,0,75
5603,75,86,64,0,0,0,72
5604,72,80,65,0.05,0,0,72
5605,72,82,60,0,0,0,70
5606,70,81,55,0,0,0,70
5607,70,74,67,0.01,0,0,74
5608,74,85,69,0,0,0,78
5609,78,86,73,0.25,0,0,81
5610,81,89,75,0,0,0,79
5611,79,85,69,0,0,0,76
5612,76,84,69,0,0,0,78
5613,78,89,68,0.02,0,0,78
5614,78,86,69,0.75,0,0,69
5615,69,75,56,0,0,0,66
5616,66,78,53,0,0,0,66
5617,66,78,53,0,0,0,67
5618,67,80,55,0,0,0,69
5619,69,72,61,0.06,0,0,67
5620,67,75,59,0,0,0,74
5621,74,88,61,0,0,0,77
5622,77,89,66,0.1,0,0,77
5623,77,88,68,0,0,0,73
5624,73,76,60,0.41,0,0,70
5625,70,83,59,0,0,0,70
5626,70,82,57,0,0,0,73
5627,73,87,62,0,0,0,78
5628,78,90,70,0.05,0,0,76
5629,76,79,72,0.18,0,0,76
5630,76,86,71,0,0,0,76
5631,76,87,67,0,0,0,79
5632,79,90,70,0,0,0,79
5633,79,92,67,0.03,0,0,79
5634,79,91,69,0.18,0,0,79
5635,79,86,67,0,0,0,71
5636,71,83,56,0,0,0,71
5637,71,85,57,0,0,0,67
5638,67,77,55,0,0,0,65
5639,65,82,49,0,0,0,74
5640,74,90,63,0,0,0,71
5641,71,80,63,0,0,0,78
5642,78,93,70,0,0,0,83
5643,83,94,71,0,0,0,79
5644,79,93,69,0.04,0,0,72
5645,72,80,57,0,0,0,61
5646,61,71,47,0,0,0,59
5647,59,77,42,0,0,0,66
5648,66,73,54,0.06,0,0,60
5649,60,70,45,0,0,0,56
5650,56,71,40,0,0,0,62
5651,62,79,46,0,0,0,66
5652,66,80,52,0,0,0,67
5653,67,74,61,1.3,0,0,64
5654,64,74,55,0,0,0,59
5655,59,67,46,0,0,0,57
5656,57,74,41,0,0,0,58
5657,58,77,44,0,0,0,62
5658,62,78,51,0,0,0,61
5659,61,71,49,0,0,0,61
5660,61,69,52,0,0,0,59
5661,59,74,45,0,0,0,61
5662,61,76,45,0,0,0,67
5663,67,83,53,0,0,0,69
5664,69,86,53,0,0,0,69
5665,69,83,55,0,0,0,72
5666,72,90,57,0,0,0,74
5667,74,90,62,0,0,0,76
5668,76,89,63,0,0,0,70
5669,70,74,53,1.13,0,0,58
5670,58,69,46,0,0,0,56
5671,56,61,51,0.21,0,0,54
5672,54,57,52,2.22,0,0,58
5673,58,62,56,3.38,0,0,63
5674,63,67,60,0.33,0,0,60
5675,60,62,56,0.12,0,0,60
5676,60,71,52,0,0,0,58
5677,58,72,48,0,0,0,64
5678,64,71,60,0,0,0,66
5679,66,76,59,0.09,0,0,60
5680,60,66,45,0,0,0,53
5681,53,65,43,0,0,0,54
5682,54,63,42,0,0,0,51
5683,51,67,36,0,0,0,55
5684,55,65,46,0,0,0,51
5685,51,58,42,0,0,0,45
5686,45,52,34,0,0,0,42
5687,42,54,29,0,0,0,41
5688,41,56,29,0,0,0,50
5689,50,61,35,0,0,0,46
5690,46,65,34,0,0,0,49
5691,49,64,38,0,0,0,54
5692,54,66,45,0.03,0,0,60
5693,60,70,53,0,0,0,69
5694,69,77,55,0.14,0,0,58
5695,58,69,47,0,0,0,51
5696,51,57,40,0,0,0,41
5697,41,46,31,0,0,0,42
5698,42,56,34,0,0,0,55
5699,55,69,47,0,0,0,56
5700,56,59,41,0.07,0,0,44
5701,44,52,28,0,0,0,39
5702,39,55,25,0,0,0,49
5703,49,63,38,0,0,0,47
5704,47,59,32,0,0,0,45
5705,45,52,30,0,0,0,34
5706,34,44,25,0,0,0,36
5707,36,58,21,0,0,0,40
5708,40,62,25,0.08,0,0,48
5709,48,52,39,0.13,0,0,55
5710,55,62,51,0.01,0,0,61
5711,61,68,47,0.14,0,0,47
5712,47,48,37,0,0,0,38
5713,38,48,24,0,0,0,37
5714,37,48,27,0,0,0,52
5715,52,63,44,0,0,0,49
5716,49,57,31,0,0,0,30
5717,30,32,21,0,0,0,26
5718,26,37,16,0,0,0,34
5719,34,37,33,1.72,0,0,38
5720,38,40,29,0.5,0,0,31
5721,31,38,25,0,0,0,32
5722,32,42,23,0,0,0,29
5723,29,37,20,0,0,0,31
5724,31,47,19,0,0,0,42
5725,42,49,38,0,0,0,43
5726,43,57,32,0,0,0,43
5727,43,56,32,0,0,0,58
5728,58,69,54,0,0,0,55
5729,55,65,38,0.97,0,0,39
5730,39,42,31,0.19,0,0,29
5731,29,31,26,0.77,2.1,0,31
5732,31,34,30,0.43,0,1.2,33
5733,33,37,25,0.3,2.1,0,28
5734,28,39,17,0,0,2,26
5735,26,32,17,0,0,2,27
5736,27,41,17,0,0,2,33
5737,33,37,29,0.32,0.3,2,37
5738,37,47,29,0,0,1.2,33
5739,33,38,29,0,0,0,35
5740,35,39,32,0.02,0.2,0,35
5741,35,42,25,0,0,0,37
5742,37,60,23,0,0,0,49
5743,49,58,42,0,0,0,59
5744,59,70,51,0,0,0,66
5745,66,71,62,0.51,0,0,59
5746,59,63,38,0.8,0,0,36
5747,36,40,22,0,0,0,25
5748,25,32,19,0,0,0,30
5749,30,46,21,0,0,0,33
5750,33,50,21,0,0,0,39
5751,39,57,27,0,0,0,45
5752,45,49,37,1.27,0,0,41
5753,41,45,33,0,0,0,35
5754,35,45,26,0,0,0,33
5755,33,46,23,0,0,0,33
5756,33,37,28,0.36,3,0,23
5757,23,29,9,0,0,3.1,18
5758,18,32,8,0,0,2,29
5759,29,37,24,0.23,0,1.2,37
5760,37,44,11,0.08,0,0,12
5761,12,18,1,0,0,0,15
5762,15,26,5,0,0,0,28
5763,28,37,24,0,0,0,32
5764,32,35,29,0.53,0,0,38
5765,38,51,34,0.74,0,0,45
5766,45,50,28,0,0,0,37
5767,37,56,24,0,0,0,47
5768,47,50,36,0.17,0,0,39
5769,39,49,34,0.01,0,0,34
5770,34,37,26,0,0,0,34
5771,34,47,27,0,0,0,30
5772,30,36,20,0,0.3,0,28
5773,28,47,18,0,0,0,40
5774,40,54,27,0,0,0,31
5775,31,37,14,0.56,8.5,0,11
5776,11,15,4,0,0,5.1,12
5777,12,23,-2,0,0,3.1,13
5778,13,21,5,0,0,3.1,22
5779,22,31,18,0,0,3.1,24
5780,24,32,9,0,0,2,31
5781,31,46,18,0,0,2,15
5782,15,18,8,0,0.2,0,14
5783,14,23,6,0.01,0,0,17
5784,17,31,4,0,0,0,31
5785,31,48,23,0,0,0,33
5786,33,49,22,0,0,0,41
5787,41,61,26,0,0,0,40
5788,40,45,29,1.33,0,0,30
5789,30,34,25,0.01,0,0,31
5790,31,41,29,0.55,0,0,31
5791,31,35,26,0,0,0,30
5792,30,40,19,0,0,0,29
5793,29,31,21,0,0,0,28
5794,28,32,21,0,0.2,0,28
5795,28,31,20,0,0,0,23
5796,23,29,14,0,0,0,20
5797,20,26,14,0.11,1.6,0,26
5798,26,35,20,1.24,11.7,7.1,36
5799,36,50,22,0,0,7.9,34
5800,34,36,26,0.11,0.3,5.9,28
5801,28,35,24,0,0,5.9,27
5802,27,34,19,0.02,0.2,5.9,34
5803,34,53,25,0.06,0.3,5.9,42
5804,42,57,29,0.08,0,3.9,42
5805,42,52,28,0,0,1.2,46
5806,46,57,29,0.19,0,0,42
5807,42,62,26,0,0,0,47
5808,47,57,38,0,0,0,40
5809,40,42,24,0,0,0,29
5810,29,37,22,0.05,0.6,0,29
5811,29,34,20,0.06,1.4,1.2,25
5812,25,38,14,0,0,0,19
5813,19,28,10,0,0,0,26
5814,26,42,12,0,0,0,39
5815,39,52,31,0.25,0,0,25
5816,25,35,1,0.63,4.9,1.2,12
5817,12,29,-1,0,0,3.9,23
5818,23,41,9,0,0,3.1,29
5819,29,33,21,0,0,1.2,32
5820,32,40,28,0,0,0,41
5821,41,62,24,0,0,0,45
5822,45,49,33,0,0,0,43
5823,43,59,32,0,0,0,52
5824,52,65,39,0,0,0,49
5825,49,65,29,0.04,0,0,29
5826,29,33,18,0,0,0,36
5827,36,57,22,0,0,0,53
5828,53,64,43,0,0,0,42
5829,42,46,26,0.39,6.6,0,26
5830,26,30,23,0.32,4.5,7.9,32
5831,32,41,27,0,0,5.1,37
5832,37,40,34,0.13,0,1.2,45
5833,45,56,33,0,0,0,44
5834,44,55,34,0,0,0,48
5835,48,69,34,0,0,0,44
5836,44,47,29,0,0,0,30
5837,30,39,19,0,0,0,29
5838,29,33,24,0.41,3.8,0,29
5839,29,33,19,0,0,2,30
5840,30,50,15,0,0,1.2,51
5841,51,64,46,0.07,0,0,54
5842,54,57,47,0.89,0,0,43
5843,43,47,32,0.97,0,0,48
5844,48,65,39,0,0,0,50
5845,50,66,32,0,0,0,53
5846,53,69,37,0,0,0,56
5847,56,65,49,0.01,0,0,53
5848,53,58,48,0,0,0,51
5849,51,56,41,0,0,0,45
5850,45,60,28,0,0,0,44
5851,44,45,40,0.4,0,0,52
5852,52,62,38,0,0,0,50
5853,50,65,35,0,0,0,52
5854,52,70,31,0,0,0,66
5855,66,80,56,0.04,0,0,61
5856,61,74,44,0,0,0,67
5857,67,83,52,0,0,0,70
5858,70,76,63,0,0,0,60
5859,60,67,33,1.23,0,0,37
5860,37,48,30,0,0,0,41
5861,41,54,28,0,0,0,43
5862,43,56,30,0,0,0,51
5863,51,67,38,0,0,0,53
5864,53,62,41,0,0,0,51
5865,51,70,31,0,0,0,58
5866,58,71,46,0.04,0,0,54
5867,54,58,44,0,0,0,50
5868,50,63,36,0,0,0,52
5869,52,69,38,0.34,0,0,58
5870,58,73,42,0,0,0,57
5871,57,65,43,0,0,0,53
5872,53,61,42,0.17,0,0,47
5873,47,49,45,1.19,0,0,50
5874,50,58,48,3.99,0,0,62
5875,62,76,55,0.13,0,0,60
5876,60,67,47,0,0,0,61
5877,61,71,49,0,0,0,62
5878,62,79,47,0,0,0,55
5879,55,63,40,0.23,0,0,57
5880,57,72,49,0,0,0,56
5881,56,63,46,0.18,0,0,66
5882,66,87,55,0,0,0,69
5883,69,78,61,0,0,0,69
5884,69,77,62,0.12,0,0,68
5885,68,80,59,0,0,0,71
5886,71,85,55,0.08,0,0,74
5887,74,90,62,0.02,0,0,63
5888,63,65,58,0,0,0,68
5889,68,78,64,1.91,0,0,63
5890,63,69,53,1.97,0,0,58
5891,58,65,45,0,0,0,57
5892,57,65,43,0,0,0,56
5893,56,70,39,0,0,0,60
5894,60,77,44,0,0,0,67
5895,67,77,55,0.07,0,0,71
5896,71,85,61,0,0,0,68
5897,68,77,56,0,0,0,63
5898,63,75,52,0,0,0,67
5899,67,80,50,0,0,0,69
5900,69,85,53,0,0,0,74
5901,74,87,61,0.48,0,0,72
5902,72,85,59,0.81,0,0,59
5903,59,59,55,0.33,0,0,60
5904,60,72,56,0.01,0,0,65
5905,65,78,52,0,0,0,64
5906,64,75,50,0,0,0,66
5907,66,79,54,0,0,0,73
5908,73,84,63,0.13,0,0,75
5909,75,86,63,0.72,0,0,68
5910,68,78,60,0,0,0,67
5911,67,77,54,0,0,0,67
5912,67,81,52,0,0,0,71
5913,71,82,58,1.71,0,0,73
5914,73,83,65,0.03,0,0,76
5915,76,85,69,0,0,0,76
5916,76,84,68,0.76,0,0,71
5917,71,77,68,0.35,0,0,73
5918,73,80,65,0.77,0,0,68
5919,68,74,61,0,0,0,67
5920,67,81,51,0,0,0,74
5921,74,90,60,0,0,0,79
5922,79,91,66,0,0,0,82
5923,82,91,71,0,0,0,79
5924,79,83,71,0,0,0,73
5925,73,82,65,0,0,0,69
5926,69,71,64,0.14,0,0,70
5927,70,79,64,0,0,0,71
5928,71,81,59,0,0,0,73
5929,73,83,63,0,0,0,78
5930,78,88,69,0,0,0,78
5931,78,86,68,0,0,0,75
5932,75,85,65,0.01,0,0,73
5933,73,83,61,0,0,0,74
5934,74,83,63,0,0,0,76
5935,76,87,66,0,0,0,80
5936,80,91,72,0,0,0,83
5937,83,95,71,0.31,0,0,75
5938,75,88,69,0.1,0,0,72
5939,72,79,60,0.17,0,0,69
5940,69,80,54,0,0,0,71
5941,71,85,57,0,0,0,78
5942,78,89,69,0,0,0,80
5943,80,92,67,0.4,0,0,73
5944,73,87,67,0,0,0,74
5945,74,86,66,0.42,0,0,73
5946,73,85,63,0,0,0,76
5947,76,87,66,0,0,0,79
5948,79,89,72,0.02,0,0,78
5949,78,90,71,0.19,0,0,76
5950,76,87,68,0.35,0,0,71
5951,71,79,62,0,0,0,69
5952,69,80,55,0,0,0,70
5953,70,83,58,0,0,0,72
5954,72,80,66,0,0,0,72
5955,72,80,65,0,0,0,74
5956,74,82,69,0,0,0,76
5957,76,84,70,0,0,0,80
5958,80,93,71,0,0,0,74
5959,74,78,61,0.06,0,0,69
5960,69,82,56,0,0,0,75
5961,75,87,66,0,0,0,76
5962,76,84,68,0.07,0,0,75
5963,75,81,65,0,0,0,67
5964,67,74,52,0,0,0,63
5965,63,79,48,0,0,0,71
5966,71,85,55,0,0,0,73
5967,73,77,64,0,0,0,70
5968,70,79,63,0.01,0,0,73
5969,73,83,66,0.15,0,0,74
5970,74,85,62,0,0,0,74
5971,74,87,61,0,0,0,74
5972,74,84,64,0,0,0,74
5973,74,84,62,0,0,0,70
5974,70,81,59,0,0,0,72
5975,72,82,61,0,0,0,74
5976,74,84,61,0,0,0,71
5977,71,82,58,0.12,0,0,70
5978,70,77,67,1.13,0,0,74
5979,74,82,63,0,0,0,69
5980,69,82,53,0,0,0,67
5981,67,79,53,0,0,0,69
5982,69,81,56,0,0,0,74
5983,74,87,65,0.02,0,0,74
5984,74,82,64,0,0,0,74
5985,74,82,68,0,0,0,74
5986,74,84,65,0.99,0,0,71
5987,71,85,62,1.43,0,0,73
5988,73,81,67,0.03,0,0,70
5989,70,71,66,0.83,0,0,69
5990,69,76,60,0,0,0,68
5991,68,81,58,0,0,0,70
5992,70,85,57,0,0,0,73
5993,73,87,59,0,0,0,76
5994,76,82,59,0,0,0,68
5995,68,79,53,0,0,0,71
5996,71,80,66,0,0,0,78
5997,78,90,71,0.44,0,0,77
5998,77,89,71,0.01,0,0,79
5999,79,90,71,0.12,0,0,76
6000,76,85,69,0,0,0,75
6001,75,86,65,0,0,0,78
6002,78,89,68,0,0,0,80
6003,80,91,71,0.01,0,0,71
6004,71,78,65,0,0,0,67
6005,67,72,61,0,0,0,68
6006,68,74,64,0,0,0,71
6007,71,77,67,0,0,0,75
6008,75,86,67,0,0,0,69
6009,69,74,60,0,0,0,63
6010,63,69,55,0.07,0,0,58
6011,58,68,45,0,0,0,60
6012,60,73,48,0,0,0,66
6013,66,76,52,0,0,0,61
6014,61,74,48,0,0,0,64
6015,64,77,53,0,0,0,62
6016,62,73,52,0,0,0,67
6017,67,79,55,0,0,0,67
6018,67,84,52,0,0,0,67
6019,67,72,54,0,0,0,58
6020,58,70,42,0,0,0,56
6021,56,68,47,0.06,0,0,61
6022,61,67,57,0.58,0,0,65
6023,65,76,52,0,0,0,64
6024,64,80,51,0,0,0,63
6025,63,80,49,0,0,0,64
6026,64,70,57,0,0,0,65
6027,65,73,61,0.08,0,0,65
6028,65,72,58,0.04,0,0,64
6029,64,74,54,0,0,0,64
6030,64,69,60,0.09,0,0,64
6031,64,67,37,0.09,0,0,47
6032,47,61,33,0,0,0,54
6033,54,73,40,0,0,0,62
6034,62,69,57,0.27,0,0,63
6035,63,76,49,0,0,0,59
6036,59,70,45,0,0,0,59
6037,59,61,52,0.01,0,0,54
6038,54,58,50,0.4,0,0,53
6039,53,59,46,0,0,0,58
6040,58,65,55,0.03,0,0,69
6041,69,79,63,0.02,0,0,69
6042,69,71,57,1.3,0,0,59
6043,59,65,53,0.14,0,0,60
6044,60,71,48,0,0,0,59
6045,59,69,50,0,0,0,52
6046,52,58,38,0,0,0,49
6047,49,66,35,0,0,0,56
6048,56,68,43,0.31,0,0,52
6049,52,55,50,0.26,0,0,55
6050,55,64,49,0,0,0,58
6051,58,67,45,0,0,0,56
6052,56,72,38,0,0,0,59
6053,59,68,40,0,0,0,52
6054,52,71,33,0,0,0,63
6055,63,82,53,0,0,0,62
6056,62,67,41,0.05,0,0,47
6057,47,59,35,0,0,0,44
6058,44,54,34,0,0,0,47
6059,47,50,43,0,0,0,44
6060,44,49,40,0,0,0,47
6061,47,61,35,0,0,0,50
6062,50,70,33,0,0,0,58
6063,58,64,49,0.02,0,0,55
6064,55,62,48,0.31,0,0,50
6065,50,54,34,0,0,0,39
