"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US (USW00093738)",,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
13621,73,83,63,0,0,0
13622,64,77,50,0,0,0
13623,64,80,48,0,0,0
13624,69,87,51,0,0,0
13625,80,96,63,0,0,0
13626,80,95,64,0,0,0
13627,80,96,63,0,0,0
13628,69,73,64,0,0,0
13629,70,82,57,0,0,0
13630,64,78,49,0,0,0
13631,73,81,65,1.23,0,0
13632,74,87,61,0.22,0,0
13633,75,83,66,0,0,0
13634,68,75,61,0.02,0,0
13635,63,68,57,0.04,0,0
13636,63,75,51,0,0,0
13637,63,78,48,0,0,0
13638,60,64,55,0.8,0,0
13639,64,69,59,0.02,0,0
13640,69,81,56,0,0,0
13641,67,83,50,0,0,0
13642,66,81,51,0,0,0
13643,73,85,60,0,0,0
13644,78,90,65,0,0,0
13645,79,89,68,0,0,0
13646,80,86,73,0.67,0,0
13647,82,91,73,0,0,0
13648,71,76,66,0,0,0
13649,78,85,70,0.7,0,0
13650,79,86,71,0.02,0,0
13651,79,92,66,0,0,0
13652,84,97,71,0,0,0
13653,85,99,71,0,0,0
13654,86,99,72,0.16,0,0
13655,81,92,70,0.21,0,0
13656,75,90,60,0,0,0
13657,79,97,60,0,0,0
13658,80,88,71,0.01,0,0
13659,72,83,60,0,0,0
13660,63,71,54,0.15,0,0
13661,70,80,60,0,0,0
13662,69,77,60,0,0,0
13663,73,89,56,0,0,0
13664,80,93,66,0,0,0
13665,,94,70,0,0,0
13666,82,96,67,0.15,0,0
13667,81,96,66,0.01,0,0
13668,80,89,70,0,0,0
13669,78,87,69,0.03,0,0
13670,82,90,73,0.05,0,0
13671,84,97,71,0,0,0
13672,81,92,70,0.34,0,0
13673,80,95,64,0.35,0,0
13674,77,91,63,0,0,0
13675,79,94,64,0,0,0
13676,79,93,65,0.11,0,0
13677,78,93,63,0.02,0,0
13678,81,95,66,0.25,0,0
13679,82,98,66,0,0,0
13680,85,97,72,0.01,0,0
13681,77,88,66,0,0,0
13682,76,89,62,0,0,0
13683,75,91,58,0,0,0
13684,76,89,62,0,0,0
13685,75,90,60,0,0,0
13686,75,90,60,0,0,0
13687,81,90,72,0.08,0,0
13688,70,83,56,0,0,0
13689,69,86,51,0,0,0
13690,82,95,68,0,0,0
13691,79,93,64,0,0,0
13692,85,97,72,0.27,0,0
13693,82,94,70,0.12,0,0
13694,75,83,67,0,0,0
13695,74,90,58,0,0,0
13696,84,97,70,0,0,0
13697,81,94,67,0,0,0
13698,75,88,61,0.06,0,0
13699,75,83,67,0.04,0,0
13700,72,82,61,0,0,0
13701,70,83,56,0,0,0
13702,71,86,55,0.02,0,0
13703,76,85,67,0.28,0,0
13704,73,78,67,3.03,0,0
13705,77,85,68,1.35,0,0
13706,74,83,65,0.17,0,0
13707,75,87,63,0,0,0
13708,78,90,65,0,0,0
13709,64,73,55,0,0,0
13710,65,74,55,0,0,0
13711,70,80,60,0,0,0
13712,72,83,60,0,0,0
13713,73,86,59,0,0,0
13714,73,78,67,1,0,0
13715,79,84,73,0.58,0,0
13716,77,82,71,0.22,0,0
13717,76,86,66,0.09,0,0
13718,73,86,60,0,0,0
13719,76,86,66,1.34,0,0
13720,72,82,61,0,0,0
13721,65,80,50,0,0,0
13722,66,81,50,0,0,0
13723,66,79,52,0,0,0
13724,72,82,61,0,0,0
13725,66,70,61,0.33,0,0
13726,62,64,59,2.05,0,0
13727,62,73,50,0,0,0
13728,59,73,44,0,0,0
13729,61,75,46,0,0,0
13730,67,78,55,0.24,0,0
13731,58,64,52,1.4,0,0
13732,55,64,46,0.05,0,0
13733,57,73,40,0,0,0
13734,64,78,49,0,0,0
13735,66,81,51,0,0,0
13736,69,81,56,0,0,0
13737,73,77,68,0.29,0,0
13738,69,72,66,0.15,0,0
13739,65,70,59,1.08,0,0
13740,57,67,46,0.5,0,0
13741,56,71,41,0,0,0
13742,60,76,44,0,0,0
13743,65,78,52,0,0,0
13744,60,68,52,0.81,0,0
13745,49,58,40,0,0,0
13746,53,69,37,0,0,0
13747,49,58,39,0,0,0
13748,50,64,36,0,0,0
13749,60,70,50,0.05,0,0
13750,66,69,62,0.72,0,0
13751,61,75,46,0,0,0
13752,55,68,41,0,0,0
13753,58,72,44,0.06,0,0
13754,49,61,36,0,0,0
13755,49,64,33,0,0,0
13756,55,71,39,0,0,0
13757,57,64,49,0.26,0,0
13758,51,62,39,0,0,0
13759,47,57,37,0.02,0,0
13760,49,54,43,0.48,0,0
13761,48,61,35,0,0,0
13762,51,65,37,0.15,0,0
13763,46,54,38,0,0,0
13764,45,54,35,0,0,0
13765,48,62,34,0,0,0
13766,52,66,37,0,0,0
13767,49,62,35,0,0,0
13768,46,60,32,0,0,0
13769,54,73,34,0,0,0
13770,54,72,36,0,0,0
13771,60,77,43,0,0,0
13772,61,74,48,0,0,0
13773,58,67,48,0.82,0,0
13774,42,50,34,0,0,0
13775,43,59,27,0,0,0
13776,47,66,27,0,0,0
13777,59,74,44,0,0,0
13778,47,57,36,0,0,0
13779,44,58,29,0,0,0
13780,53,73,32,0,0,0
13781,61,74,47,0,0,0
13782,54,61,46,0,0,0
13783,47,50,44,0,0,0
13784,50,64,36,0,0,0
13785,57,73,40,0,0,0
13786,47,51,43,0,0,0
13787,43,48,37,0,0,0
13788,37,46,27,0,0,0
13789,38,54,22,0,0,0
13790,47,65,28,0,0,0
13791,59,72,46,0,0,0
13792,56,72,39,0,0,0
13793,58,71,45,0,0,0
13794,59,61,56,0.02,0,0
13795,62,69,55,0,0,0
13796,54,58,50,0.06,0,0
13797,59,67,50,0.81,0,0
13798,50,59,40,0.01,0,0
13799,44,53,35,0,0,0
13800,39,49,29,0,0,0
13801,33,40,26,0,0,0
13802,31,38,23,0,0,0
13803,39,51,26,0,0,0
13804,46,66,25,0,0,0
13805,54,66,41,0,0,0
13806,52,67,36,0,0,0
13807,52,61,42,0.62,0,0
13808,39,48,29,0,0,0
13809,36,49,23,0,0,0
13810,41,56,25,0,0,0
13811,46,56,36,0.46,0,0
13812,39,49,29,0,0,0
13813,39,53,24,0,0,0
13814,36,44,28,0.41,0,0
13815,42,47,37,0.96,0,0
13816,42,47,37,0,0,0
13817,40,49,31,0,0,0
13818,38,50,25,0,0,0
13819,41,53,29,0,0,0
13820,39,43,34,0,0,0
13821,41,43,38,0.18,0,0
13822,38,43,33,0.01,0,0
13823,32,40,23,0.03,0.2,0
13824,33,45,20,0,0,0
13825,25,30,20,0,0,0
13826,21,30,12,0,0,0
13827,32,45,18,0,0,0
13828,34,38,30,0,0,0
13829,26,34,17,0,0,0
13830,34,41,27,0,0,0
13831,43,56,30,0,0,0
13832,41,55,27,0,0,0
13833,39,56,22,0,0,0
13834,53,67,39,0,0,0
13835,62,68,55,0,0,0
13836,57,69,45,0.3,0,0
13837,35,45,25,0,0,0
13838,33,46,20,0,0,0
13839,37,52,22,0,0,0
13840,32,44,20,0,0,0
13841,41,45,36,0.01,0,0
13842,45,50,39,0.43,0,0
13843,46,54,37,0.03,0,0
13844,41,53,28,0,0,0
13845,44,60,28,0,0,0
13846,26,31,21,0,0,0
13847,28,36,19,0,0,0
13848,46,62,28,0,0,0
13849,23,28,17,0,0,0
13850,18,21,15,0,0.2,0
13851,26,39,13,0,0,0
13852,29,35,23,0.26,4.6,3
13853,17,23,11,0,0,3
13854,15,23,7,0,0,2
13855,27,31,22,0,0,2
13856,31,38,24,0,0,1
13857,28,31,24,0.84,10.3,2
13858,26,32,19,0,0,6
13859,19,23,15,0,0,6
13860,23,32,13,0,0,4
13861,22,35,8,0,0,1
13862,21,29,13,0.63,6.3,1
13863,25,38,12,0,0,7
13864,21,37,5,0,0,5
13865,26,34,17,0,0,4
13866,24,34,14,0,0,3
13867,31,40,22,0.02,1,3
13868,31,40,22,0,0,3
13869,33,39,26,0,0,3
13870,35,47,22,0,0,1
13871,30,38,21,0,0,1
13872,33,50,15,0,0,1
13873,42,59,24,0,0,0
13874,48,60,36,0.01,0,0
13875,29,36,21,0,0,0
13876,28,35,20,0,0,0
13877,47,58,35,0.08,0,0
13878,35,44,26,0,0,0
13879,47,65,28,0,0,0
13880,36,41,30,0,0,0
13881,35,40,30,0.82,0.4,1
13882,44,52,36,0.26,0,0
13883,42,48,35,0,0,0
13884,39,49,29,0,0,0
13885,42,56,28,0,0,0
13886,47,59,34,0,0,0
13887,,72,35,0,0,0
13888,,79,47,0,0,0
13889,,59,43,0,0,0
13890,,64,44,0.6,0,0
13891,50,57,42,0.13,0,0
13892,46,60,32,0,0,0
13893,46,60,31,0.02,0,0
13894,48,57,38,0,0,0
13895,42,53,31,0,0,0
13896,41,57,24,0,0,0
13897,48,66,30,0,0,0
13898,45,61,28,0,0,0
13899,50,72,27,0,0,0
13900,64,84,43,0,0,0
13901,62,79,45,0,0,0
13902,60,69,51,0,0,0
13903,51,54,47,0.41,0,0
13904,42,48,35,0.08,0,0
13905,38,49,26,0,0,0
13906,47,60,33,0,0,0
13907,55,71,38,0,0,0
13908,59,68,50,0.3,0,0
13909,43,56,30,0.12,0,0
13910,34,44,24,0,0,0
13911,37,45,28,0,0,0
13912,44,49,39,0.02,0,0
13913,41,42,39,1.29,0,0
13914,43,46,40,0.31,0,0
13915,49,61,37,0,0,0
13916,52,69,34,0,0,0
13917,61,76,45,0.17,0,0
13918,52,65,38,0,0,0
13919,50,68,31,0.52,0,0
13920,51,58,44,0.11,0,0
13921,47,59,36,0,0,0
13922,48,64,31,0,0,0
13923,44,59,29,0,0,0
13924,49,69,29,0,0,0
13925,61,66,55,0.07,0,0
13926,66,74,58,0.16,0,0
13927,54,68,40,0.29,0,0
13928,46,56,36,0,0,0
13929,60,80,40,0,0,0
13930,62,75,48,0,0,0
13931,56,76,36,1.15,0,0
13932,42,51,32,0.02,0.2,0
13933,49,65,32,0,0,0
13934,56,65,47,0.03,0,0
13935,44,54,33,0.01,0,0
13936,43,54,31,0,0,0
13937,46,60,32,0,0,0
13938,58,65,50,0.11,0,0
13939,69,81,57,0.05,0,0
13940,56,65,47,1.44,0,0
13941,45,47,42,0.35,0,0
13942,57,68,45,0,0,0
13943,59,71,47,0,0,0
13944,60,69,50,0.45,0,0
13945,51,57,45,0.03,0,0
13946,50,56,44,0,0,0
13947,54,66,42,0,0,0
13948,48,53,42,0.2,0,0
13949,48,57,38,0,0,0
13950,51,56,46,0,0,0
13951,55,60,49,0,0,0
13952,55,69,40,0,0,0
13953,57,71,42,0,0,0
13954,57,79,35,0,0,0
13955,58,69,46,0.05,0,0
13956,57,74,40,0,0,0
13957,66,80,51,0,0,0
13958,74,86,61,0,0,0
13959,73,87,58,0,0,0
13960,74,90,58,0,0,0
13961,78,90,66,0.01,0,0
13962,77,89,64,0,0,0
13963,70,87,53,0.67,0,0
13964,64,79,48,0,0,0
13965,70,86,54,0,0,0
13966,78,92,63,0.04,0,0
13967,65,76,53,0,0,0
13968,55,69,41,0,0,0
13969,54,72,35,0,0,0
13970,65,77,53,0,0,0
13971,74,84,63,0,0,0
13972,68,73,62,0.37,0,0
13973,58,61,55,0.03,0,0
13974,63,71,55,0.26,0,0
13975,62,66,58,0.82,0,0
13976,64,70,58,0.07,0,0
13977,70,85,55,0.02,0,0
13978,65,77,52,0,0,0
13979,65,80,49,0,0,0
13980,59,64,54,0.13,0,0
13981,59,62,55,0.1,0,0
13982,56,65,47,0,0,0
13983,54,66,42,0,0,0
13984,57,75,39,0,0,0
13985,72,87,56,0,0,0
13986,77,91,62,0.22,0,0
13987,64,75,53,0,0,0
13988,62,74,50,0,0,0
13989,65,70,59,0.01,0,0
13990,62,65,58,0.36,0,0
13991,65,77,53,0,0,0
13992,66,82,50,0,0,0
13993,73,89,57,0,0,0
13994,77,92,62,0,0,0
13995,79,93,65,0,0,0
13996,81,92,69,0.06,0,0
13997,70,74,65,0.02,0,0
13998,69,74,64,0.05,0,0
13999,75,84,66,0.87,0,0
14000,76,85,67,0,0,0
14001,80,88,71,0.68,0,0
14002,78,88,68,0.04,0,0
14003,63,71,55,0.01,0,0
14004,65,82,48,0,0,0
14005,76,87,65,0.63,0,0
14006,76,85,67,0.04,0,0
14007,72,83,60,0,0,0
14008,76,89,63,0,0,0
14009,80,91,69,0.49,0,0
14010,79,91,67,0.06,0,0
14011,77,85,69,0.3,0,0
14012,71,74,67,0.16,0,0
14013,75,83,66,0.02,0,0
14014,69,80,58,0,0,0
14015,70,83,57,0,0,0
14016,71,86,56,0,0,0
14017,78,89,66,0.36,0,0
14018,78,86,69,0,0,0
14019,73,84,61,0,0,0
14020,71,83,59,0,0,0
14021,72,80,63,0,0,0
14022,65,79,50,0,0,0
14023,73,87,58,0,0,0
14024,81,91,71,0.11,0,0
14025,70,78,62,0,0,0
14026,72,84,60,0,0,0
14027,69,75,63,0,0,0
14028,73,85,61,1.05,0,0
14029,71,77,64,0,0,0
14030,72,82,61,0.01,0,0
14031,71,83,59,0.01,0,0
14032,77,89,64,0,0,0
14033,69,77,61,0.57,0,0
14034,70,78,61,0.01,0,0
14035,69,83,55,0,0,0
14036,72,81,62,0.03,0,0
14037,69,78,60,0,0,0
14038,68,71,64,0.24,0,0
14039,70,77,62,0,0,0
14040,68,71,64,0.2,0,0
14041,72,80,64,0,0,0
14042,73,84,61,1.65,0,0
14043,72,81,62,0,0,0
14044,78,85,70,0.03,0,0
14045,78,86,69,0.01,0,0
14046,78,86,70,0.9,0,0
14047,76,83,69,0,0,0
14048,76,84,68,0.13,0,0
14049,73,81,64,0.12,0,0
14050,72,82,61,0,0,0
14051,69,76,61,1.13,0,0
14052,81,91,71,2.33,0,0
14053,79,89,69,0,0,0
14054,78,89,67,0.36,0,0
14055,77,86,68,0.01,0,0
14056,76,84,67,0,0,0
14057,72,80,64,0,0,0
14058,69,75,62,0.14,0,0
14059,73,81,65,0,0,0
14060,74,86,61,0,0,0
14061,78,87,68,0,0,0
14062,69,76,61,0,0,0
14063,67,72,62,0.16,0,0
14064,66,78,54,0,0,0
14065,64,75,53,0.01,0,0
14066,65,77,52,0,0,0
14067,69,80,57,0,0,0
14068,70,79,61,0,0,0
14069,74,84,63,0.01,0,0
14070,73,84,61,0.01,0,0
14071,71,84,57,0,0,0
14072,72,79,65,0.19,0,0
14073,73,80,66,0,0,0
14074,74,80,67,0.21,0,0
14075,76,81,70,0,0,0
14076,78,83,73,0.21,0,0
14077,80,86,73,0.17,0,0
14078,79,86,72,0.01,0,0
14079,77,83,71,0.09,0,0
14080,76,87,65,0.1,0,0
14081,60,70,50,0,0,0
14082,60,72,47,0,0,0
14083,61,74,48,0,0,0
14084,64,78,49,0,0,0
14085,75,84,65,0,0,0
14086,74,86,61,0,0,0
14087,72,79,65,0,0,0
14088,77,85,68,0,0,0
14089,74,84,63,0,0,0
14090,69,80,58,0,0,0
14091,63,75,51,0,0,0
14092,57,68,46,0,0,0
14093,56,72,39,0,0,0
14094,63,77,49,0,0,0
14095,59,63,55,1.26,0,0
14096,69,87,50,0,0,0
14097,67,77,57,0,0,0
14098,59,72,45,0,0,0
14099,67,73,61,0,0,0
14100,73,83,63,0,0,0
14101,56,63,48,2.3,0,0
14102,50,53,46,0.27,0,0
14103,55,69,41,0,0,0
14104,57,72,42,0,0,0
14105,54,64,43,0,0,0
14106,54,68,39,0,0,0
14107,57,70,44,0,0,0
14108,65,76,54,0,0,0
14109,69,84,54,0,0,0
14110,72,85,58,0,0,0
14111,66,70,61,0,0,0
14112,68,80,55,0,0,0
14113,51,59,42,0,0,0
14114,44,56,32,0,0,0
14115,41,51,31,0,0,0
14116,51,62,39,0,0,0
14117,54,71,37,0,0,0
14118,54,73,35,0,0,0
14119,56,76,35,0,0,0
14120,59,80,37,0,0,0
14121,62,80,44,0,0,0
14122,63,74,51,0,0,0
14123,62,65,59,0.01,0,0
14124,63,71,54,0.05,0,0
14125,58,71,45,0,0,0
14126,57,73,40,0,0,0
14127,60,78,41,0,0,0
14128,55,70,39,0,0,0
14129,49,65,32,0,0,0
14130,52,66,37,0,0,0
14131,64,70,58,0,0,0
14132,58,68,47,0,0,0
14133,60,73,46,0,0,0
14134,58,70,45,0,0,0
14135,49,60,37,0,0,0
14136,50,65,34,0,0,0
14137,47,60,34,0,0,0
14138,45,61,28,0,0,0
14139,50,69,30,0,0,0
14140,54,74,33,0,0,0
14141,57,66,48,0,0,0
14142,45,58,31,0,0,0
14143,41,58,24,0,0,0
14144,47,64,30,0,0,0
14145,54,66,41,0,0,0
14146,59,65,53,0.07,0,0
14147,58,68,48,0.43,0,0
14148,52,57,46,0,0,0
14149,44,53,35,0,0,0
14150,43,55,31,0,0,0
14151,47,55,39,0.16,0,0
14152,37,46,28,0,0,0
14153,36,50,22,0,0,0
14154,44,57,31,0,0,0
14155,35,44,26,0,0,0
14156,30,39,21,0,0,0
14157,37,50,24,0.01,0,0
14158,32,39,24,0,0,0
14159,31,39,22,0,0,0
14160,28,37,18,0,0,0
14161,28,42,14,0,0,0
14162,33,42,24,0.52,0,0
14163,48,58,38,0.21,0,0
14164,47,58,35,0.01,0,0
14165,42,56,28,0,0,0
14166,37,49,24,0.16,0,0
14167,39,46,32,0,0,0
14168,36,46,25,0,0,0
14169,32,38,25,0,0,0
14170,26,34,17,0,0,0
14171,29,46,12,0,0,0
14172,37,51,23,0,0,0
14173,28,33,22,0,0,0
14174,32,40,23,0,0,0
14175,36,42,30,0,0,0
14176,30,39,21,0,0,0
14177,26,35,17,0,0,0
14178,33,42,24,0,0,0
14179,39,51,26,0,0,0
14180,25,34,15,0.06,0,0
14181,34,39,28,0.77,0,0
14182,33,40,26,0,0,0
14183,32,39,24,0.35,0,0
14184,40,54,25,0.75,0,0
14185,29,35,23,0,0,0
14186,28,32,23,0.13,3.1,0
14187,20,28,11,0,0,3
14188,20,34,6,0,0,1
14189,22,31,12,0,0,0
14190,19,27,11,0,0,0
14191,26,41,10,0,0,0
14192,19,25,12,0,0,0
14193,21,28,13,0,0,0
14194,23,32,13,0,0,0
14195,25,29,20,0,0,0
14196,21,29,13,0,0,0
14197,24,30,17,0,0,0
14198,26,35,16,0,0,0
14199,27,36,17,0,0,0
14200,26,32,20,0,0,0
14201,26,34,18,0,0,0
14202,25,36,13,0,0,0
14203,24,31,16,0.07,1.1,0
14204,30,41,19,0,0,1
14205,29,42,16,0,0,0
14206,30,35,25,0.17,0,0
14207,28,32,23,0,0,0
14208,37,48,26,0,0,0
14209,38,57,18,0,0,0
14210,33,45,21,0,0,0
14211,31,46,15,0,0,0
14212,34,47,20,0,0,0
14213,39,41,36,0.01,0,0
14214,38,45,30,0,0,0
14215,37,44,29,0,0,0
14216,34,39,29,0.04,0,0
14217,37,39,35,1.16,0,0
14218,34,37,31,0.27,0.8,0
14219,23,31,14,0.3,3.2,4
14220,22,33,11,0,0,1
14221,26,40,11,0,0,0
14222,33,48,18,0,0,0
14223,32,38,26,0,0,0
14224,28,41,15,0,0,0
14225,39,45,33,0,0,0
14226,34,45,23,0,0,0
14227,35,47,23,0,0,0
14228,45,55,35,0.52,0,0
14229,46,55,36,0,0,0
14230,39,48,30,0,0,0
14231,38,49,26,0,0,0
14232,29,36,21,0,0,0
14233,31,46,16,0,0,0
14234,38,42,33,0.28,1,0
14235,40,50,30,0,0,0
14236,40,53,27,0,0,0
14237,41,57,24,0,0,0
14238,50,69,30,0,0,0
14239,48,63,31,0,0,0
14240,30,37,23,0,0,0
14241,31,40,22,0.07,0,0
14242,43,55,31,0,0,0
14243,48,52,43,0.05,0,0
14244,50,56,43,0.13,0,0
14245,42,43,40,0.79,0,0
14246,34,44,24,0.01,0,0
14247,27,37,17,0,0,0
14248,33,51,14,0,0,0
14249,51,65,36,0,0,0
14250,40,53,27,0,0,0
14251,24,27,21,0.18,2.7,0
14252,32,46,18,0,0,2
14253,34,42,25,0,0,0
14254,45,55,34,0.17,0,0
14255,47,55,38,0,0,0
14256,44,59,28,0,0,0
14257,36,45,27,0,0,0
14258,38,49,26,0,0,0
14259,42,55,28,0,0,0
14260,44,57,30,0,0,0
14261,41,45,36,0.42,0,0
14262,35,42,27,0.05,1,0
14263,31,38,23,0,0,0
14264,41,50,32,0,0,0
14265,37,51,23,0,0,0
14266,37,43,30,0.08,0,0
14267,36,47,25,0,0,0
14268,43,64,21,0,0,0
14269,41,56,25,0.29,0,0
14270,52,64,39,0.03,0,0
14271,47,59,35,0,0,0
14272,41,51,30,0.3,0,0
14273,45,49,40,0.02,0,0
14274,48,57,39,0,0,0
14275,40,51,29,0,0,0
14276,37,54,20,0,0,0
14277,38,53,23,0.22,0,0
14278,45,49,41,1.06,0,0
14279,46,52,40,0,0,0
14280,46,58,33,0,0,0
14281,47,63,31,0,0,0
14282,37,50,24,0,0,0
14283,32,38,25,0,0,0
14284,29,41,17,0,0,0
14285,35,51,18,0,0,0
14286,39,42,35,1.33,0,0
14287,48,56,39,0.16,0,0
14288,45,49,40,0.18,0,0
14289,46,49,42,0.03,0,0
14290,45,57,33,0,0,0
14291,46,62,29,0,0,0
14292,47,59,35,0,0,0
14293,49,67,30,0,0,0
14294,59,68,49,0.23,0,0
14295,60,73,47,0.07,0,0
14296,59,72,45,0.02,0,0
14297,70,89,51,0.22,0,0
14298,63,71,54,0.38,0,0
14299,53,54,51,0.51,0,0
14300,65,77,53,0.01,0,0
14301,67,78,56,0.14,0,0
14302,61,72,50,0,0,0
14303,61,73,48,0.34,0,0
14304,49,55,42,0.18,0,0
14305,42,50,34,0.01,0,0
14306,41,50,32,0,0,0
14307,45,62,27,0,0,0
14308,52,68,36,0,0,0
14309,62,69,54,0.01,0,0
14310,72,86,57,0,0,0
14311,73,88,57,0,0,0
14312,69,84,54,0,0,0
14313,48,57,38,0,0,0
14314,49,66,32,0,0,0
14315,57,80,34,0,0,0
14316,52,67,37,0,0,0
14317,51,67,34,0,0,0
14318,59,78,40,0,0,0
14319,65,84,46,0,0,0
14320,69,87,51,0,0,0
14321,71,89,52,0,0,0
14322,74,90,57,0,0,0
14323,71,84,58,0,0,0
14324,58,69,46,0,0,0
14325,50,67,33,0,0,0
14326,56,71,40,0,0,0
14327,64,76,51,0.03,0,0
14328,64,82,46,0,0,0
14329,69,86,52,0,0,0
14330,67,79,54,0,0,0
14331,59,71,47,0,0,0
14332,53,70,36,0,0,0
14333,55,71,38,0,0,0
14334,57,72,41,0.01,0,0
14335,57,59,54,0.04,0,0
14336,62,68,56,0.65,0,0
14337,68,75,61,0.9,0,0
14338,62,66,57,0.31,0,0
14339,59,62,56,0.59,0,0
14340,68,76,60,2.07,0,0
14341,63,74,52,0,0,0
14342,64,79,48,0,0,0
14343,67,72,61,0.03,0,0
14344,64,67,60,0.72,0,0
14345,65,73,57,0.32,0,0
14346,66,75,56,0.01,0,0
14347,66,77,54,0,0,0
14348,61,70,51,0,0,0
14349,56,69,42,0,0,0
14350,56,63,48,0.23,0,0
14351,70,77,62,0,0,0
14352,62,71,52,0,0,0
14353,64,76,52,0.25,0,0
14354,71,80,61,0,0,0
14355,73,79,66,0.18,0,0
14356,68,75,60,0.45,0,0
14357,68,80,55,0,0,0
14358,66,80,52,0,0,0
14359,67,83,50,0,0,0
14360,72,86,58,0,0,0
14361,77,89,65,0.01,0,0
14362,78,90,66,0.65,0,0
14363,78,88,68,0,0,0
14364,79,86,71,0.58,0,0
14365,76,80,71,0.38,0,0
14366,76,86,66,0,0,0
14367,72,84,59,0,0,0
14368,74,86,61,0,0,0
14369,79,91,67,0.01,0,0
14370,76,86,65,0,0,0
14371,76,85,67,2.06,0,0
14372,69,75,63,0.03,0,0
14373,69,80,57,0,0,0
14374,71,83,58,0,0,0
14375,74,86,61,0,0,0
14376,,91,64,0,0,0
14377,57,93,72,0,0,0
14378,79,91,67,0,0,0
14379,81,91,70,0,0,0
14380,78,89,67,0.4,0,0
14381,63,72,53,0,0,0
14382,64,77,51,0,0,0
14383,76,85,67,1.87,0,0
14384,74,84,63,0.03,0,0
14385,68,78,57,0,0,0
14386,68,83,52,0.04,0,0
14387,76,85,66,0.63,0,0
14388,77,87,67,0,0,0
14389,77,90,64,0.06,0,0
14390,75,84,65,0,0,0
14391,70,81,59,0,0,0
14392,68,80,56,0,0,0
14393,69,82,55,0,0,0
14394,70,83,57,0,0,0
14395,73,87,58,0,0,0
14396,77,90,64,0,0,0
14397,74,77,71,0.14,0,0
14398,73,82,64,0,0,0
14399,71,82,59,0,0,0
14400,68,83,52,0,0,0
14401,71,87,54,0,0,0
14402,77,90,64,0,0,0
14403,82,93,71,0,0,0
14404,84,93,75,0,0,0
14405,78,89,67,0.1,0,0
14406,70,80,59,0,0,0
14407,68,79,56,0.01,0,0
14408,63,66,60,0.92,0,0
14409,71,77,65,0.04,0,0
14410,72,82,61,0,0,0
14411,73,85,60,0,0,0
14412,72,85,59,0,0,0
14413,76,87,64,0,0,0
14414,80,88,71,0,0,0
14415,79,90,67,0,0,0
14416,81,93,68,0,0,0
14417,82,94,69,0,0,0
14418,83,96,70,0,0,0
14419,85,97,72,0,0,0
14420,86,96,75,0.06,0,0
14421,81,90,72,1.6,0,0
14422,76,80,72,0.35,0,0
14423,77,84,69,0.19,0,0
14424,76,86,65,0,0,0
14425,74,87,60,0,0,0
14426,75,86,64,0,0,0
14427,78,87,68,0.16,0,0
14428,71,81,60,0,0,0
14429,75,82,67,0.12,0,0
14430,76,84,67,0.24,0,0
14431,71,82,60,0,0,0
14432,72,85,58,0,0,0
14433,76,83,68,1.6,0,0
14434,75,85,65,0,0,0
14435,73,82,64,0,0,0
14436,73,83,62,0,0,0
14437,78,87,69,0,0,0
14438,77,86,67,0,0,0
14439,76,83,68,0,0,0
14440,78,87,69,0.19,0,0
14441,76,86,66,0.01,0,0
14442,72,82,61,0,0,0
14443,67,77,57,0,0,0
14444,69,79,59,0,0,0
14445,75,85,64,0,0,0
14446,68,80,56,0,0,0
14447,67,82,51,0,0,0
14448,69,82,56,0,0,0
14449,73,84,61,0,0,0
14450,73,85,60,0,0,0
14451,74,85,62,0.03,0,0
14452,69,83,55,0,0,0
14453,67,81,52,0,0,0
14454,69,85,53,0,0,0
14455,61,71,51,0.12,0,0
14456,58,70,46,0,0,0
14457,59,75,43,0,0,0
14458,62,79,44,0,0,0
14459,65,82,48,0,0,0
14460,67,81,52,0,0,0
14461,69,74,63,0.85,0,0
14462,70,80,59,0,0,0
14463,73,83,63,0,0,0
14464,72,83,61,0,0,0
14465,70,77,63,2.17,0,0
14466,55,66,43,0.16,0,0
14467,53,65,40,0,0,0
14468,58,68,47,0.06,0,0
14469,54,64,43,0,0,0
14470,56,67,45,0,0,0
14471,54,64,44,0,0,0
14472,57,70,44,0,0,0
14473,62,79,45,0,0,0
14474,67,82,51,0,0,0
14475,67,82,52,0,0,0
14476,64,80,48,0,0,0
14477,56,70,42,0.08,0,0
14478,46,57,34,0,0,0
14479,44,57,30,0,0,0
14480,45,63,26,0,0,0
14481,54,73,35,0,0,0
14482,62,78,46,0,0,0
14483,65,77,52,0,0,0
14484,68,81,54,0,0,0
14485,67,75,59,1.1,0,0
14486,57,69,44,0,0,0
14487,56,72,40,0.24,0,0
14488,49,59,38,0,0,0
14489,47,60,33,0,0,0
14490,49,66,32,0,0,0
14491,56,74,38,0,0,0
14492,59,78,40,0,0,0
14493,63,80,45,0,0,0
14494,63,80,46,0,0,0
14495,71,84,57,0,0,0
14496,63,74,51,0,0,0
14497,50,58,42,0,0,0
14498,44,50,38,0,0,0
14499,41,52,29,0,0,0
14500,44,61,27,0,0,0
14501,50,66,33,0,0,0
14502,51,65,37,0,0,0
14503,57,73,41,0,0,0
14504,68,80,55,0,0,0
14505,62,72,52,0.01,0,0
14506,54,69,38,0,0,0
